date,account_id,service,region,environment,cost_usd,usage_type,pricing_model,project,owner,currency
2026-03-20,1993,Amazon S3,us-west-2,QA,95.04,Network,Spot,Analytics,Miguel,USD
2026-03-20,1112,CloudFront,us-east-1,Dev,65.51,Network,Spot,Analytics,DevOps,USD
2026-03-20,1552,Amazon EC2,eu-central-1,Dev,14.79,Storage,Spot,WebApp,DevOps,USD
2026-03-20,1029,Amazon S3,us-east-1,Dev,12.86,Compute,Reserved,FinOps,Miguel,USD
2026-03-20,1268,Amazon RDS,eu-central-1,Dev,17.81,Storage,Reserved,Analytics,Miguel,USD
2026-03-20,1178,Amazon S3,eu-central-1,QA,28.87,Network,Reserved,Analytics,Miguel,USD
2026-03-21,1296,CloudFront,eu-central-1,Dev,79.73,Network,Reserved,Analytics,DataTeam,USD
2026-03-21,1923,Amazon RDS,us-east-1,Dev,61.97,Storage,On-Demand,Analytics,Miguel,USD
2026-03-21,1074,Amazon S3,us-west-2,Production,84.0,Network,Spot,FinOps,Miguel,USD
2026-03-21,1353,Amazon RDS,eu-central-1,QA,83.87,Network,Spot,WebApp,DevOps,USD
2026-03-21,1791,Amazon RDS,eu-central-1,QA,91.43,Network,Reserved,WebApp,DevOps,USD
2026-03-21,1418,Amazon EC2,us-west-2,Dev,49.76,Compute,Reserved,FinOps,Miguel,USD
2026-03-21,1817,Amazon EC2,us-east-1,Dev,28.77,Network,Spot,Analytics,Miguel,USD
2026-03-21,1634,AWS Lambda,eu-central-1,Production,35.12,Storage,On-Demand,WebApp,Miguel,USD
2026-03-21,1021,AWS Lambda,us-east-1,QA,36.6,Network,Spot,WebApp,DataTeam,USD
2026-03-21,1020,CloudFront,us-west-2,QA,62.39,Network,Spot,WebApp,DataTeam,USD
2026-03-21,1510,AWS Lambda,us-east-1,Dev,89.82,Network,Spot,Analytics,Miguel,USD
2026-03-21,1752,CloudFront,eu-central-1,QA,90.04,Compute,Reserved,WebApp,DevOps,USD
2026-03-21,1608,CloudFront,us-west-2,Dev,14.47,Compute,On-Demand,FinOps,DevOps,USD
2026-03-21,1862,Amazon S3,eu-central-1,Production,16.08,Compute,Spot,WebApp,DevOps,USD
2026-03-21,1632,Amazon RDS,us-east-1,Production,90.86,Compute,Reserved,Analytics,Miguel,USD
2026-03-21,1978,Amazon S3,us-east-1,Dev,29.53,Network,On-Demand,Analytics,DevOps,USD
2026-03-21,1652,CloudFront,us-west-2,Dev,75.58,Network,Spot,WebApp,DevOps,USD
2026-03-21,1164,CloudFront,us-west-2,QA,13.24,Storage,Spot,WebApp,DevOps,USD
2026-03-21,1673,Amazon RDS,eu-central-1,Production,10.4,Compute,Reserved,Analytics,Miguel,USD
2026-03-21,1974,Amazon RDS,eu-central-1,Production,8.05,Storage,Reserved,Analytics,Miguel,USD
2026-03-22,1275,Amazon S3,eu-central-1,QA,26.57,Network,On-Demand,WebApp,DataTeam,USD
2026-03-22,1096,Amazon RDS,eu-central-1,QA,30.22,Compute,On-Demand,FinOps,DataTeam,USD
2026-03-22,1534,Amazon RDS,us-west-2,Dev,43.76,Storage,Reserved,Analytics,DevOps,USD
2026-03-22,1022,Amazon RDS,us-east-1,Production,35.36,Compute,Reserved,FinOps,Miguel,USD
2026-03-22,1221,AWS Lambda,eu-central-1,Production,51.75,Storage,Reserved,WebApp,Miguel,USD
2026-03-22,1767,Amazon S3,us-west-2,Production,13.95,Network,Reserved,FinOps,DevOps,USD
2026-03-22,1382,AWS Lambda,eu-central-1,Dev,18.82,Storage,Reserved,Analytics,Miguel,USD
2026-03-22,1831,Amazon RDS,eu-central-1,QA,27.07,Compute,Spot,FinOps,Miguel,USD
2026-03-22,1045,Amazon RDS,eu-central-1,Production,8.03,Storage,Spot,FinOps,Miguel,USD
2026-03-22,1787,CloudFront,us-west-2,QA,54.33,Compute,On-Demand,Analytics,DevOps,USD
2026-03-22,1805,CloudFront,us-east-1,QA,27.02,Compute,On-Demand,FinOps,DevOps,USD
2026-03-22,1988,Amazon RDS,eu-central-1,QA,50.06,Storage,Spot,WebApp,Miguel,USD
2026-03-22,1078,Amazon RDS,us-east-1,QA,52.32,Storage,On-Demand,Analytics,DevOps,USD
2026-03-22,1456,Amazon EC2,us-east-1,QA,45.32,Network,On-Demand,WebApp,DataTeam,USD
2026-03-22,1586,Amazon S3,us-west-2,QA,69.54,Network,Reserved,FinOps,DevOps,USD
2026-03-22,1802,Amazon RDS,eu-central-1,Production,88.1,Network,On-Demand,FinOps,Miguel,USD
2026-03-22,1916,Amazon S3,us-east-1,QA,89.42,Compute,Spot,FinOps,Miguel,USD
2026-03-22,1154,CloudFront,eu-central-1,Production,27.25,Network,Spot,WebApp,DevOps,USD
2026-03-22,1111,Amazon S3,us-east-1,Dev,73.68,Network,Spot,FinOps,Miguel,USD
2026-03-22,1918,Amazon RDS,us-east-1,QA,69.69,Network,Reserved,Analytics,Miguel,USD
2026-03-23,1805,CloudFront,us-east-1,Dev,20.8,Compute,Reserved,WebApp,DevOps,USD
2026-03-23,1130,Amazon S3,us-east-1,Dev,29.74,Storage,On-Demand,FinOps,DataTeam,USD
2026-03-23,1368,Amazon EC2,eu-central-1,QA,23.41,Compute,On-Demand,WebApp,DevOps,USD
2026-03-23,1226,AWS Lambda,us-west-2,Dev,12.97,Compute,Reserved,FinOps,Miguel,USD
2026-03-23,1390,AWS Lambda,us-west-2,Dev,53.07,Network,Spot,Analytics,Miguel,USD
2026-03-23,1467,Amazon EC2,us-west-2,Dev,14.43,Compute,Reserved,Analytics,Miguel,USD
2026-03-23,1791,Amazon EC2,us-east-1,QA,92.63,Compute,Reserved,WebApp,DataTeam,USD
2026-03-23,1758,AWS Lambda,eu-central-1,Dev,69.74,Network,On-Demand,FinOps,Miguel,USD
2026-03-23,1325,AWS Lambda,eu-central-1,Production,92.53,Storage,Reserved,Analytics,DataTeam,USD
2026-03-23,1986,Amazon RDS,us-west-2,Production,98.03,Compute,On-Demand,WebApp,DataTeam,USD
2026-03-23,1627,AWS Lambda,us-east-1,QA,62.35,Storage,Reserved,Analytics,DevOps,USD
2026-03-23,1025,Amazon EC2,us-east-1,Dev,99.19,Compute,Reserved,WebApp,DataTeam,USD
2026-03-23,1414,AWS Lambda,us-west-2,Production,35.08,Storage,Reserved,FinOps,DevOps,USD
2026-03-23,1400,Amazon RDS,us-west-2,QA,85.33,Network,Spot,WebApp,DataTeam,USD
2026-03-23,1833,Amazon S3,us-east-1,QA,5.34,Network,Spot,WebApp,Miguel,USD
2026-03-23,1491,Amazon S3,us-west-2,Dev,91.71,Compute,On-Demand,WebApp,DataTeam,USD
2026-03-23,1244,Amazon RDS,eu-central-1,Dev,23.13,Storage,On-Demand,FinOps,DataTeam,USD
2026-03-23,1357,Amazon EC2,us-west-2,Production,10.66,Compute,On-Demand,WebApp,Miguel,USD
2026-03-23,1477,Amazon S3,us-west-2,Dev,13.46,Storage,Spot,WebApp,DevOps,USD
2026-03-23,1049,Amazon EC2,us-west-2,QA,79.15,Network,Reserved,Analytics,DataTeam,USD
2026-03-24,1605,Amazon S3,us-east-1,QA,48.27,Compute,Reserved,Analytics,DataTeam,USD
2026-03-24,1879,Amazon S3,us-east-1,Production,32.04,Storage,On-Demand,FinOps,DevOps,USD
2026-03-24,1101,CloudFront,us-west-2,QA,78.09,Storage,Spot,Analytics,DataTeam,USD
2026-03-24,1742,AWS Lambda,eu-central-1,Dev,5.2,Storage,Reserved,FinOps,DataTeam,USD
2026-03-24,1293,Amazon RDS,us-east-1,Production,90.93,Compute,Spot,WebApp,DevOps,USD
2026-03-24,1558,AWS Lambda,eu-central-1,QA,10.04,Storage,Spot,Analytics,Miguel,USD
2026-03-24,1521,AWS Lambda,us-west-2,Dev,37.91,Network,Spot,Analytics,Miguel,USD
2026-03-24,1212,CloudFront,eu-central-1,Dev,52.23,Compute,Reserved,FinOps,DataTeam,USD
2026-03-24,1818,Amazon S3,us-east-1,Dev,66.53,Compute,Reserved,FinOps,DevOps,USD
2026-03-24,1240,AWS Lambda,us-west-2,Production,19.55,Network,Reserved,WebApp,DataTeam,USD
2026-03-24,1174,Amazon EC2,eu-central-1,Dev,27.55,Compute,Reserved,Analytics,DevOps,USD
2026-03-24,1090,Amazon RDS,us-west-2,Production,31.1,Network,Reserved,Analytics,Miguel,USD
2026-03-24,1765,Amazon EC2,us-west-2,Dev,35.74,Network,Spot,Analytics,Miguel,USD
2026-03-24,1739,Amazon RDS,eu-central-1,Dev,99.94,Storage,Spot,FinOps,DataTeam,USD
2026-03-24,1422,AWS Lambda,us-west-2,Production,18.69,Compute,Reserved,Analytics,DevOps,USD
2026-03-24,1311,Amazon S3,us-west-2,Production,29.26,Compute,Reserved,FinOps,DevOps,USD
2026-03-24,1853,Amazon EC2,us-west-2,Production,31.99,Network,On-Demand,Analytics,DataTeam,USD
2026-03-24,1993,Amazon S3,us-west-2,Dev,18.76,Storage,On-Demand,FinOps,Miguel,USD
2026-03-24,1932,CloudFront,us-west-2,Dev,97.53,Network,Reserved,WebApp,DevOps,USD
2026-03-24,1863,Amazon EC2,eu-central-1,Production,54.78,Storage,Reserved,WebApp,DataTeam,USD
2026-03-25,1338,Amazon EC2,us-west-2,Production,48.87,Storage,On-Demand,Analytics,DevOps,USD
2026-03-25,1431,AWS Lambda,us-east-1,Production,76.04,Network,On-Demand,WebApp,DevOps,USD
2026-03-25,1605,CloudFront,us-east-1,Production,14.85,Storage,Reserved,FinOps,DataTeam,USD
2026-03-25,1297,Amazon S3,eu-central-1,Dev,27.37,Compute,Spot,Analytics,DevOps,USD
2026-03-25,1255,Amazon S3,us-west-2,Dev,48.94,Network,Spot,Analytics,Miguel,USD
2026-03-25,1754,Amazon RDS,us-west-2,Dev,55.52,Network,On-Demand,FinOps,Miguel,USD
2026-03-25,1719,CloudFront,eu-central-1,Production,16.55,Storage,On-Demand,WebApp,Miguel,USD
2026-03-25,1846,Amazon EC2,eu-central-1,Dev,51.94,Compute,Reserved,FinOps,DataTeam,USD
2026-03-25,1807,Amazon RDS,eu-central-1,QA,99.25,Network,On-Demand,Analytics,DataTeam,USD
2026-03-25,1898,AWS Lambda,us-west-2,Production,89.75,Compute,Reserved,FinOps,DataTeam,USD
2026-03-25,1179,Amazon S3,us-east-1,QA,45.64,Compute,On-Demand,WebApp,DataTeam,USD
2026-03-25,1886,Amazon EC2,us-east-1,QA,83.4,Compute,On-Demand,FinOps,DataTeam,USD
2026-03-25,1254,AWS Lambda,eu-central-1,Dev,87.22,Storage,Spot,FinOps,DevOps,USD
2026-03-25,1914,Amazon RDS,us-west-2,Production,60.42,Network,Spot,WebApp,DataTeam,USD
2026-03-25,1800,Amazon S3,eu-central-1,QA,16.2,Network,Spot,Analytics,DevOps,USD
2026-03-25,1040,CloudFront,us-east-1,Dev,56.67,Compute,Reserved,Analytics,DataTeam,USD
2026-03-25,1293,AWS Lambda,us-west-2,Dev,30.8,Network,Reserved,Analytics,DevOps,USD
2026-03-25,1427,Amazon EC2,eu-central-1,Dev,5.94,Compute,On-Demand,Analytics,Miguel,USD
2026-03-25,1549,CloudFront,eu-central-1,Production,18.26,Storage,Spot,FinOps,DevOps,USD
2026-03-25,1952,Amazon S3,us-east-1,QA,6.7,Storage,Reserved,Analytics,DataTeam,USD
2026-03-26,1839,Amazon RDS,us-east-1,QA,24.8,Storage,On-Demand,FinOps,DataTeam,USD
2026-03-26,1042,Amazon S3,us-east-1,Production,87.76,Network,Reserved,WebApp,Miguel,USD
2026-03-26,1346,AWS Lambda,us-east-1,Dev,61.44,Compute,Reserved,FinOps,DevOps,USD
2026-03-26,1077,Amazon RDS,eu-central-1,QA,63.4,Network,Spot,Analytics,Miguel,USD
2026-03-26,1721,Amazon RDS,us-west-2,Production,75.53,Compute,On-Demand,Analytics,Miguel,USD
2026-03-26,1693,Amazon EC2,eu-central-1,Production,76.33,Network,Spot,FinOps,DataTeam,USD
2026-03-26,1512,CloudFront,us-east-1,QA,25.37,Storage,Reserved,FinOps,DevOps,USD
2026-03-26,1689,Amazon EC2,eu-central-1,Dev,42.28,Network,Spot,Analytics,DevOps,USD
2026-03-26,1774,Amazon EC2,us-east-1,Production,93.78,Network,Reserved,Analytics,Miguel,USD
2026-03-26,1345,Amazon S3,us-west-2,QA,74.37,Storage,Reserved,FinOps,DevOps,USD
2026-03-26,1582,Amazon EC2,us-west-2,QA,71.94,Network,Spot,FinOps,DevOps,USD
2026-03-26,1080,CloudFront,eu-central-1,Production,76.11,Network,Spot,WebApp,DevOps,USD
2026-03-26,1058,Amazon EC2,us-east-1,Production,18.59,Compute,On-Demand,Analytics,DataTeam,USD
2026-03-26,1428,Amazon EC2,us-west-2,QA,8.67,Storage,Reserved,WebApp,DataTeam,USD
2026-03-26,1756,CloudFront,eu-central-1,QA,40.22,Storage,Reserved,WebApp,Miguel,USD
2026-03-26,1710,Amazon EC2,us-west-2,QA,60.98,Network,Reserved,Analytics,DevOps,USD
2026-03-26,1975,Amazon EC2,us-west-2,Production,35.09,Compute,Reserved,Analytics,DataTeam,USD
2026-03-26,1409,Amazon EC2,us-west-2,QA,32.09,Network,Spot,Analytics,DataTeam,USD
2026-03-26,1192,Amazon S3,us-west-2,Dev,99.7,Storage,Spot,Analytics,Miguel,USD
2026-03-26,1922,Amazon RDS,us-east-1,Production,98.19,Network,On-Demand,FinOps,DataTeam,USD
2026-03-27,1406,Amazon RDS,eu-central-1,QA,39.6,Network,On-Demand,WebApp,DevOps,USD
2026-03-27,1676,Amazon EC2,us-east-1,QA,63.08,Compute,Reserved,FinOps,DevOps,USD
2026-03-27,1443,Amazon RDS,eu-central-1,Dev,53.97,Storage,Reserved,Analytics,DataTeam,USD
2026-03-27,1668,Amazon RDS,us-east-1,Dev,66.42,Compute,On-Demand,Analytics,DevOps,USD
2026-03-27,1596,CloudFront,us-east-1,QA,9.55,Compute,On-Demand,FinOps,Miguel,USD
2026-03-27,1379,AWS Lambda,eu-central-1,Dev,60.82,Compute,Reserved,Analytics,DataTeam,USD
2026-03-27,1735,AWS Lambda,us-east-1,QA,78.29,Network,Spot,Analytics,DataTeam,USD
2026-03-27,1271,CloudFront,us-east-1,QA,51.91,Storage,On-Demand,WebApp,Miguel,USD
2026-03-27,1714,AWS Lambda,us-east-1,QA,13.08,Storage,On-Demand,WebApp,Miguel,USD
2026-03-27,1917,Amazon S3,us-east-1,Production,46.16,Compute,Spot,FinOps,Miguel,USD
2026-03-27,1832,Amazon S3,us-west-2,QA,28.98,Storage,On-Demand,FinOps,DataTeam,USD
2026-03-27,1948,Amazon S3,us-west-2,Production,94.52,Network,Spot,Analytics,DevOps,USD
2026-03-27,1242,Amazon RDS,us-west-2,Production,61.61,Compute,Spot,Analytics,Miguel,USD
2026-03-27,1674,AWS Lambda,us-west-2,Dev,72.03,Network,Spot,WebApp,Miguel,USD
2026-03-27,1967,CloudFront,us-west-2,QA,17.8,Network,Reserved,FinOps,DataTeam,USD
2026-03-27,1451,Amazon EC2,us-east-1,Production,22.5,Storage,On-Demand,WebApp,DataTeam,USD
2026-03-27,1398,CloudFront,eu-central-1,Dev,29.27,Storage,Reserved,FinOps,DevOps,USD
2026-03-27,1526,CloudFront,us-west-2,Dev,80.91,Compute,Spot,FinOps,DataTeam,USD
2026-03-27,1591,Amazon RDS,eu-central-1,Production,89.46,Storage,Spot,Analytics,DevOps,USD
2026-03-27,1188,Amazon S3,us-east-1,QA,64.46,Compute,On-Demand,WebApp,Miguel,USD
2026-03-28,1885,Amazon EC2,eu-central-1,Production,62.58,Storage,On-Demand,FinOps,Miguel,USD
2026-03-28,1475,Amazon S3,eu-central-1,Dev,23.65,Storage,On-Demand,Analytics,DataTeam,USD
2026-03-28,1529,Amazon S3,eu-central-1,Dev,99.08,Storage,Reserved,FinOps,Miguel,USD
2026-03-28,1082,AWS Lambda,us-east-1,Production,14.52,Compute,Spot,Analytics,Miguel,USD
2026-03-28,1947,AWS Lambda,us-west-2,Production,70.98,Network,On-Demand,Analytics,Miguel,USD
2026-03-28,1188,Amazon S3,us-east-1,QA,70.61,Network,Reserved,FinOps,Miguel,USD
2026-03-28,1329,Amazon EC2,us-west-2,Production,95.8,Network,Spot,FinOps,DataTeam,USD
2026-03-28,1627,Amazon RDS,us-west-2,Dev,20.24,Network,On-Demand,FinOps,Miguel,USD
2026-03-28,1438,AWS Lambda,eu-central-1,Dev,66.88,Compute,Spot,Analytics,DataTeam,USD
2026-03-28,1939,AWS Lambda,us-west-2,QA,52.04,Storage,Reserved,WebApp,DataTeam,USD
2026-03-28,1030,Amazon S3,us-east-1,Dev,15.14,Network,Reserved,FinOps,DataTeam,USD
2026-03-28,1370,AWS Lambda,us-east-1,Production,33.19,Network,On-Demand,WebApp,DataTeam,USD
2026-03-28,1901,CloudFront,us-west-2,Dev,64.12,Storage,On-Demand,WebApp,DevOps,USD
2026-03-28,1330,Amazon S3,us-east-1,QA,69.62,Storage,Spot,WebApp,DataTeam,USD
2026-03-28,1330,AWS Lambda,eu-central-1,QA,78.3,Compute,On-Demand,WebApp,DevOps,USD
2026-03-28,1640,Amazon RDS,eu-central-1,Dev,71.73,Storage,Reserved,Analytics,DataTeam,USD
2026-03-28,1242,CloudFront,us-east-1,QA,38.62,Storage,Reserved,Analytics,DataTeam,USD
2026-03-28,1329,Amazon RDS,us-west-2,Production,41.99,Network,Spot,FinOps,DataTeam,USD
2026-03-28,1890,Amazon S3,us-west-2,QA,29.02,Storage,On-Demand,FinOps,Miguel,USD
2026-03-28,1989,Amazon S3,eu-central-1,Production,9.09,Compute,On-Demand,FinOps,DataTeam,USD
2026-03-29,1626,CloudFront,eu-central-1,Dev,21.62,Compute,On-Demand,WebApp,DevOps,USD
2026-03-29,1782,AWS Lambda,us-east-1,Production,89.62,Network,Spot,FinOps,Miguel,USD
2026-03-29,1402,Amazon S3,eu-central-1,Production,9.97,Network,Reserved,WebApp,DevOps,USD
2026-03-29,1061,AWS Lambda,eu-central-1,QA,38.91,Storage,On-Demand,Analytics,DataTeam,USD
2026-03-29,1846,Amazon EC2,eu-central-1,QA,86.76,Storage,On-Demand,Analytics,Miguel,USD
2026-03-29,1214,Amazon S3,eu-central-1,Dev,51.02,Compute,On-Demand,Analytics,Miguel,USD
2026-03-29,1096,Amazon EC2,us-west-2,Production,6.47,Network,On-Demand,WebApp,DevOps,USD
2026-03-29,1793,CloudFront,us-west-2,Dev,94.79,Storage,Reserved,WebApp,DataTeam,USD
2026-03-29,1169,AWS Lambda,eu-central-1,Dev,72.68,Storage,Spot,FinOps,Miguel,USD
2026-03-29,1676,Amazon RDS,us-east-1,QA,43.6,Compute,Reserved,FinOps,Miguel,USD
2026-03-29,1772,Amazon EC2,us-west-2,Production,61.57,Storage,On-Demand,WebApp,Miguel,USD
2026-03-29,1791,Amazon S3,us-east-1,Production,28.9,Storage,On-Demand,Analytics,DevOps,USD
2026-03-29,1526,CloudFront,us-west-2,QA,9.67,Compute,Spot,Analytics,DataTeam,USD
2026-03-29,1624,AWS Lambda,us-east-1,Production,96.54,Storage,Reserved,WebApp,DataTeam,USD
2026-03-29,1338,Amazon RDS,us-east-1,Production,17.48,Network,Spot,WebApp,Miguel,USD
2026-03-29,1982,Amazon EC2,us-west-2,Dev,90.97,Storage,Spot,WebApp,Miguel,USD
2026-03-29,1902,CloudFront,us-east-1,Dev,49.71,Network,Spot,WebApp,DevOps,USD
2026-03-29,1621,Amazon RDS,us-east-1,QA,10.67,Storage,Reserved,WebApp,Miguel,USD
2026-03-29,1206,AWS Lambda,us-east-1,Production,65.24,Storage,Reserved,FinOps,DevOps,USD
2026-03-29,1288,Amazon S3,eu-central-1,Dev,45.23,Compute,On-Demand,FinOps,Miguel,USD
2026-03-30,1148,Amazon RDS,eu-central-1,Production,66.39,Network,On-Demand,WebApp,DataTeam,USD
2026-03-30,1901,CloudFront,us-east-1,Dev,90.71,Storage,Reserved,FinOps,DataTeam,USD
2026-03-30,1567,Amazon S3,eu-central-1,Production,95.15,Storage,Reserved,WebApp,Miguel,USD
2026-03-30,1729,Amazon S3,eu-central-1,QA,70.38,Storage,Spot,Analytics,DataTeam,USD
2026-03-30,1624,Amazon RDS,us-west-2,QA,6.92,Compute,Reserved,FinOps,DevOps,USD
2026-03-30,1148,Amazon EC2,eu-central-1,Production,44.49,Network,On-Demand,WebApp,DevOps,USD
2026-03-30,1753,CloudFront,us-east-1,Dev,11.83,Network,Spot,Analytics,DevOps,USD
2026-03-30,1167,Amazon S3,us-west-2,QA,60.13,Compute,On-Demand,WebApp,DevOps,USD
2026-03-30,1270,Amazon S3,us-east-1,Production,94.65,Storage,Reserved,Analytics,DataTeam,USD
2026-03-30,1508,Amazon RDS,eu-central-1,Production,97.81,Compute,On-Demand,WebApp,DataTeam,USD
2026-03-30,1414,AWS Lambda,us-east-1,Dev,59.06,Storage,Spot,WebApp,DataTeam,USD
2026-03-30,1085,Amazon S3,eu-central-1,Dev,75.72,Storage,Spot,FinOps,Miguel,USD
2026-03-30,1197,Amazon RDS,eu-central-1,Dev,36.07,Storage,Spot,Analytics,Miguel,USD
2026-03-30,1285,CloudFront,us-east-1,QA,98.86,Compute,Spot,Analytics,DevOps,USD
2026-03-30,1348,Amazon EC2,eu-central-1,QA,18.45,Storage,Reserved,WebApp,Miguel,USD
2026-03-30,1922,CloudFront,us-east-1,Dev,9.99,Storage,Reserved,WebApp,DevOps,USD
2026-03-30,1188,Amazon EC2,us-west-2,QA,77.66,Storage,Spot,Analytics,DataTeam,USD
2026-03-30,1199,CloudFront,eu-central-1,QA,30.37,Network,Reserved,WebApp,Miguel,USD
2026-03-30,1742,Amazon EC2,us-east-1,Production,58.05,Network,Spot,FinOps,DevOps,USD
2026-03-30,1213,AWS Lambda,us-west-2,Production,6.84,Storage,On-Demand,FinOps,DevOps,USD
2026-03-31,1986,Amazon RDS,us-east-1,Dev,35.15,Compute,On-Demand,WebApp,DataTeam,USD
2026-03-31,1714,Amazon EC2,eu-central-1,Dev,90.22,Network,Spot,WebApp,DataTeam,USD
2026-03-31,1000,CloudFront,us-east-1,Production,90.1,Compute,Reserved,WebApp,Miguel,USD
2026-03-31,1491,AWS Lambda,eu-central-1,Production,28.83,Network,Spot,FinOps,DataTeam,USD
2026-03-31,1437,CloudFront,us-west-2,Production,19.24,Storage,Spot,WebApp,DevOps,USD
2026-03-31,1044,AWS Lambda,us-east-1,Production,9.2,Network,Spot,Analytics,DataTeam,USD
2026-03-31,1818,Amazon S3,us-west-2,QA,65.2,Storage,Reserved,WebApp,DataTeam,USD
2026-03-31,1206,Amazon S3,us-west-2,Production,60.83,Compute,Reserved,FinOps,DevOps,USD
2026-03-31,1662,Amazon S3,us-east-1,Production,48.52,Compute,Spot,FinOps,DataTeam,USD
2026-03-31,1513,Amazon EC2,us-west-2,QA,73.83,Network,Reserved,FinOps,DataTeam,USD
2026-03-31,1647,Amazon EC2,eu-central-1,QA,11.45,Network,On-Demand,Analytics,DevOps,USD
2026-03-31,1657,Amazon EC2,eu-central-1,Dev,68.11,Network,On-Demand,WebApp,Miguel,USD
2026-03-31,1368,Amazon S3,us-west-2,Production,27.03,Compute,On-Demand,FinOps,DataTeam,USD
2026-03-31,1242,Amazon S3,eu-central-1,Production,15.89,Storage,Reserved,Analytics,DataTeam,USD
2026-03-31,1896,AWS Lambda,us-west-2,Dev,92.75,Compute,On-Demand,Analytics,DataTeam,USD
2026-03-31,1826,Amazon S3,us-west-2,Production,75.59,Storage,Reserved,Analytics,DevOps,USD
2026-03-31,1690,Amazon RDS,us-east-1,Production,94.9,Storage,On-Demand,FinOps,Miguel,USD
2026-03-31,1704,CloudFront,us-west-2,Dev,96.61,Network,Spot,WebApp,DevOps,USD
2026-03-31,1926,AWS Lambda,eu-central-1,Production,35.41,Storage,Spot,Analytics,DataTeam,USD
2026-03-31,1234,Amazon RDS,us-west-2,Production,28.19,Network,Reserved,FinOps,DataTeam,USD
